upc,title,release_year,runtime_minutes,director_names,actor_names,studio_name,metadata_source,metadata_status,estimated_value_low_cents,estimated_value_high_cents,value_search_url,review_flags
031398719137,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20031398719137%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
031398732327,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20031398732327%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
031398737629,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20031398737629%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
031398745020,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20031398745020%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
031398747024,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20031398747024%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
031398750123,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20031398750123%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
031398751724,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20031398751724%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
031398757320,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20031398757320%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
031398761723,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20031398761723%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
032621093635,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20032621093635%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
032621095233,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20032621095233%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
032621123257,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20032621123257%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
039414002294,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20039414002294%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
039414030532,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20039414030532%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
039414509090,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20039414509090%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
039414509151,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20039414509151%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
039414510348,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20039414510348%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
039414510478,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20039414510478%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396003460.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396003460.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396005020,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396005020%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396005396.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396005396.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396006195.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396006195.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396006249.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396006249.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396006928,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396006928%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396008373,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396008373%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396009271.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396009271.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396013025.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396013025.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396013179.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396013179.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396014213,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396014213%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396014268,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396014268%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396015999,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396015999%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396016835,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396016835%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396017139,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396017139%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396017498,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396017498%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396018488,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396018488%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396021457,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396021457%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396023666,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396023666%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396025431.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396025431.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396027176,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396027176%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396028487.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396028487.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396028517,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396028517%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396028548,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396028548%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396030640,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396030640%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396030718,Fist of the Red Dragon,,,,,COLUMBIA TRISTAR HOME VIDEO,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Fist%20of%20the%20Red%20Dragon%20043396030718%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396030916,Urban Legend,,,,,Columbia TriStar Home Video,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Urban%20Legend%20043396030916%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396031524.3,Underworld Sony Pictures Horror,2003,121,,,Kate Beckinsale,UPCitemdb,enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Underworld%20Sony%20Pictures%20Horror%20043396031524.3%20DVD%20sold,missing_director;missing_cast;missing_value
043396031869,Cruel Intentions 3,2004,,,,Sony Pictures Entertainment,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Cruel%20Intentions%203%20043396031869%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
043396032552.3,Anacondas-Hunt for the Blood Orchid Sony Pictures Action & Adventure,,,,,Sony Pictures Entertainment,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Anacondas-Hunt%20for%20the%20Blood%20Orchid%20Sony%20Pictures%20Action%20%26%20Adventure%20043396032552.3%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396033023,Future Sport,2025,,,,Sony Pictures Entertainment,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Future%20Sport%20043396033023%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
043396033894,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396033894%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396036635.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396036635.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396036703,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396036703%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396038271,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396038271%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396039346,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396039346%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396040007.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396040007.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396040113,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396040113%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396040588,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396040588%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396041837,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396041837%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396042261,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396042261%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396044920,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396044920%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396045101,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396045101%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396045729,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396045729%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396046078,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396046078%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396047556,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396047556%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396048898,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396048898%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396049192,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396049192%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396050037.4,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396050037.4%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396050044,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396050044%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396050266,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396050266%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396050624,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396050624%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396050662,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396050662%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396050686,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396050686%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396050723,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396050723%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396050747,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396050747%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396051492.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396051492.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396052741,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396052741%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396052901,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396052901%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396052918,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396052918%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396056152,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396056152%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396056664,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396056664%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396056725,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396056725%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396056732,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396056732%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
043396056749,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20043396056749%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
